,variable_name,variable,ground_truth,ground_truth_distribution_type,mean,std,temperature,variables_file,sysprompt_type,elicitation_protocol,model,convo_file_path,quartile_of_gt,ground_truth_percentile,approach,dataset,trial,a,b,difficulty,abs_error,ground_truth_log_prob,error_ratio,std_ratio
6401,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,137179.92556653617,7425.48736382383,,,,,,,2,,statistical_baseline_n20,,0,,,base,3766.1857291377964,16.98100704636521,,
6402,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,129198.92106815345,4537.701099020027,,,,,,,4,,statistical_baseline_n20,,1,,,base,4214.818769244928,18.562549575473057,,
6403,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,139849.85274516215,7773.203359276361,,,,,,,1,,statistical_baseline_n20,,2,,,base,6436.112907763774,14.814554678998277,,
6404,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,129653.73551467509,7258.78984300526,,,,,,,3,,statistical_baseline_n20,,3,,,base,3760.004322723282,17.124129155116048,,
6405,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,130478.07169656981,7417.885354149188,,,,,,,3,,statistical_baseline_n20,,4,,,base,2935.668140828566,17.40890798744857,,
6406,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,134416.79271250736,6079.836966752107,,,,,,,2,,statistical_baseline_n20,,5,,,base,1003.0528751089878,19.606175755323697,,
6407,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,131064.44966521792,5588.067141149358,,,,,,,3,,statistical_baseline_n20,,6,,,base,2349.290172180452,19.686030130596574,,
6408,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,129202.83429378668,6191.282118003688,,,,,,,4,,statistical_baseline_n20,,7,,,base,4210.9055436116905,17.640383955211906,,
6409,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,151002.4226795347,8300.415477789784,,,,,,,1,,statistical_baseline_n20,,8,,,base,17588.68284213633,-1.5883789817455136,,
6410,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,127984.71982156295,5334.762831030593,,,,,,,4,,statistical_baseline_n20,,9,,,base,5429.020015835427,16.493188463651986,,
6411,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,133069.78624046186,6305.649160364761,,,,,,,3,,statistical_baseline_n20,,10,,,base,343.9535969365097,19.40324675415904,,
6412,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,128252.04005100379,6812.301121169029,,,,,,,4,,statistical_baseline_n20,,11,,,base,5161.699786394587,16.37885046070879,,
6413,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,135499.7753805645,7007.858585370023,,,,,,,2,,statistical_baseline_n20,,12,,,base,2086.03554316613,18.16630522893811,,
6414,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,134209.3837068863,4648.350173912203,,,,,,,2,,statistical_baseline_n20,,13,,,base,795.643869487918,21.835180289971944,,
6415,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,128960.80431223859,5988.822811543522,,,,,,,4,,statistical_baseline_n20,,14,,,base,4452.935525159788,17.54129917799757,,
6416,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,131790.9633005567,5390.2847087170185,,,,,,,3,,statistical_baseline_n20,,15,,,base,1622.776536841673,20.345257392660606,,
6417,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,131684.4211585136,9067.086605976234,,,,,,,3,,statistical_baseline_n20,,16,,,base,1729.318678884767,16.23671937283984,,
6418,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,141563.57104427053,6422.946003674974,,,,,,,1,,statistical_baseline_n20,,17,,,base,8149.831206872157,12.552271310365354,,
6419,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,140445.0424650934,5835.893869654764,,,,,,,1,,statistical_baseline_n20,,18,,,base,7031.302627695026,14.011222042663459,,
6420,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,125706.77002045634,3655.7960080297753,,,,,,,4,,statistical_baseline_n20,,19,,,base,7706.96981694203,5.437629566671348,,
6421,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,133475.65251098663,6545.6677035611,,,,,,,2,,statistical_baseline_n20,,20,,,base,61.91267358826008,19.103897561250335,,
6422,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,132718.52334911024,5692.565863706509,,,,,,,3,,statistical_baseline_n20,,21,,,base,695.2164882881334,20.20603638234193,,
6423,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,137330.34736600152,5353.047687973405,,,,,,,1,,statistical_baseline_n20,,22,,,base,3916.607528603141,18.549778640890093,,
6424,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,136811.38450143818,5653.088834811197,,,,,,,2,,statistical_baseline_n20,,23,,,base,3397.6446640398062,18.820763267457824,,
6425,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,134853.0102111933,6644.400101836341,,,,,,,2,,statistical_baseline_n20,,24,,,base,1439.2703737949196,18.783939559297345,,
6426,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,138470.91250602715,6464.4583921139165,,,,,,,1,,statistical_baseline_n30,,0,,,base,5057.172668628773,16.657804488201467,,
6427,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,139783.8658661772,6545.535793450625,,,,,,,1,,statistical_baseline_n30,,1,,,base,6370.126028778817,15.157289967409728,,
6428,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,135112.93628819412,6106.604392501643,,,,,,,2,,statistical_baseline_n30,,2,,,base,1699.1964507957455,19.360318473728036,,
6429,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,126943.184869668,4780.869712958727,,,,,,,4,,statistical_baseline_n30,,3,,,base,6470.554967730379,14.089071413249004,,
6430,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,134697.20672722976,5111.082055265534,,,,,,,2,,statistical_baseline_n30,,4,,,base,1283.466889831383,20.90349786493628,,
6431,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,139771.71627599976,5940.234605410641,,,,,,,1,,statistical_baseline_n30,,5,,,base,6357.976438601385,15.138939985960375,,
6432,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,123151.00830949057,4926.817522335859,,,,,,,4,,statistical_baseline_n30,,6,,,base,10262.731527907803,3.3893277402722672,,
6433,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,125154.9585844701,3944.5843828877164,,,,,,,4,,statistical_baseline_n30,,7,,,base,8258.781252928267,5.05695156359379,,
6434,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,133457.91946886975,5636.928959228758,,,,,,,2,,statistical_baseline_n30,,8,,,base,44.17963147137198,20.34980320853919,,
6435,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,130838.60272478635,5248.382991496619,,,,,,,3,,statistical_baseline_n30,,9,,,base,2575.137112612021,19.942050428393994,,
6436,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,132349.91427604394,4886.287787103442,,,,,,,3,,statistical_baseline_n30,,10,,,base,1063.8255613544316,21.3436487054319,,
6437,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,136490.98234543903,5367.388206927846,,,,,,,2,,statistical_baseline_n30,,11,,,base,3077.242508040654,19.38860244528033,,
6438,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,131675.4131763453,6606.646426648286,,,,,,,3,,statistical_baseline_n30,,12,,,base,1738.3266610530845,18.738459830225647,,
6439,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,127114.95905530495,5844.619018091495,,,,,,,4,,statistical_baseline_n30,,13,,,base,6298.780782093425,15.208112622544444,,
6440,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,132850.7614639945,5911.62064139258,,,,,,,3,,statistical_baseline_n30,,14,,,base,562.9783734038647,19.915676632795922,,
6441,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,125765.53914356325,5358.282247615265,,,,,,,4,,statistical_baseline_n30,,15,,,base,7648.200693835126,12.28187906697116,,
6442,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,127351.53350422888,4203.923600303062,,,,,,,4,,statistical_baseline_n30,,16,,,base,6062.206333169495,14.128685205207212,,
6443,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,137718.5867408715,6390.603747387839,,,,,,,2,,statistical_baseline_n30,,17,,,base,4304.846903473139,17.41302220035225,,
6444,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,126965.47906528944,5002.442245617738,,,,,,,4,,statistical_baseline_n30,,18,,,base,6448.26077210893,14.420707006574332,,
6445,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,136879.58394577005,6120.874975463108,,,,,,,2,,statistical_baseline_n30,,19,,,base,3465.8441083716752,18.327346111151666,,
6446,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,135488.0089883166,6899.188294196476,,,,,,,2,,statistical_baseline_n30,,20,,,base,2074.269150918233,18.289129992048633,,
6447,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,131771.7415769946,5231.2209645960265,,,,,,,3,,statistical_baseline_n30,,21,,,base,1641.9982604037796,20.562044477497828,,
6448,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,136516.0662355651,6685.626620622796,,,,,,,2,,statistical_baseline_n30,,22,,,base,3102.3263981667114,18.030566025428737,,
6449,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,129193.26234446396,5373.15357376862,,,,,,,4,,statistical_baseline_n30,,23,,,base,4220.477492934413,18.1782720095908,,
6450,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,137595.2694104263,4904.199347585104,,,,,,,1,,statistical_baseline_n30,,24,,,base,4181.529573027918,18.480907694965712,,
6451,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company is public",double_14,133413.73983739837,normal,133314.96876629876,2720.9126670639184,,,,,,,3,,statistical_baseline_nALL,,0,,,base,98.77107109961798,26.41557925566449,,
6452,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,111150.56269972367,6346.03494498485,,,,,,,2,,statistical_baseline_n5,,0,,,base,1097.9311207762948,-0.19799972642700367,,
6453,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,102036.24526526935,6726.393116965865,,,,,,,4,,statistical_baseline_n5,,1,,,base,8016.386313678027,-7.988967294465781,,
6454,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,118053.43010799703,7927.33142374745,,,,,,,1,,statistical_baseline_n5,,2,,,base,8000.798529049658,-7.610667946567484,,
6455,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,111864.09162658786,1791.359796538783,,,,,,,1,,statistical_baseline_n5,,3,,,base,1811.4600476404885,7.749369966192775,,
6456,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,108158.46714861493,1959.2156609249762,,,,,,,4,,statistical_baseline_n5,,4,,,base,1894.1644303324429,7.27747226583901,,
6457,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,108664.24946192703,1813.537412350726,,,,,,,4,,statistical_baseline_n5,,5,,,base,1388.3821170203446,9.878910228647998,,
6458,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,105930.51277549913,5037.404576590524,,,,,,,4,,statistical_baseline_n5,,6,,,base,4122.1188034482475,-1.1173427990392666,,
6459,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,103754.3941132089,5761.893157297295,,,,,,,4,,statistical_baseline_n5,,7,,,base,6298.237465738479,-5.222502808379084,,
6460,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,108546.16110409237,2226.5536282861954,,,,,,,4,,statistical_baseline_n5,,8,,,base,1506.4704748549993,8.420645784512896,,
6461,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,102810.82807633953,4285.581195197175,,,,,,,4,,statistical_baseline_n5,,9,,,base,7241.803502607843,-10.747603372922708,,
6462,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,112394.92867704792,5992.543556445266,,,,,,,2,,statistical_baseline_n5,,10,,,base,2342.297098100549,-0.24048589082696356,,
6463,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,109643.3691998083,2272.0769473473747,,,,,,,3,,statistical_baseline_n5,,11,,,base,409.2623791390797,10.41051007551063,,
6464,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,112577.35330542664,5345.848405932997,,,,,,,2,,statistical_baseline_n5,,12,,,base,2524.7217264792707,0.5770859374563618,,
6465,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,109942.9807470556,7707.463638929822,,,,,,,3,,statistical_baseline_n5,,13,,,base,109.65083189177676,-2.0541265557633013,,
6466,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,109757.85298445397,1959.2156609249762,,,,,,,3,,statistical_baseline_n5,,14,,,base,294.7785944934003,11.993228394688806,,
6467,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,108664.24946192703,1813.537412350726,,,,,,,4,,statistical_baseline_n5,,15,,,base,1388.3821170203446,9.878910228647998,,
6468,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,119876.95422852752,5930.084277691296,,,,,,,1,,statistical_baseline_n5,,16,,,base,9824.32264958015,-13.53316195985663,,
6469,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,103581.98648558558,7054.1579594076375,,,,,,,4,,statistical_baseline_n5,,17,,,base,6470.645093361789,-5.4876043591804695,,
6470,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,108345.59262057174,7748.378814918175,,,,,,,3,,statistical_baseline_n5,,18,,,base,1707.0389583756332,-2.358783193424277,,
6471,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,114975.56769186548,1457.5831137319906,,,,,,,1,,statistical_baseline_n5,,19,,,base,4922.936112918105,-43.81194789409985,,
6472,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,111371.4888988419,1599.7952393132132,,,,,,,1,,statistical_baseline_n5,,20,,,base,1318.8573198945232,10.692103585969125,,
6473,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,106975.53396623029,3409.0289540967697,,,,,,,4,,statistical_baseline_n5,,21,,,base,3077.097612717087,2.170034618374014,,
6474,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,108664.24946192703,1813.537412350726,,,,,,,4,,statistical_baseline_n5,,22,,,base,1388.3821170203446,9.878910228647998,,
6475,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,109757.85298445397,1959.2156609249762,,,,,,,3,,statistical_baseline_n5,,23,,,base,294.7785944934003,11.993228394688806,,
6476,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,112257.81646096028,6263.820843248924,,,,,,,2,,statistical_baseline_n5,,24,,,base,2205.184882012909,-0.549215908223743,,
6477,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,112715.38831517141,2738.8019075974225,,,,,,,1,,statistical_baseline_n10,,0,,,base,2662.756736224037,3.759009263848613,,
6478,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,108508.74414617306,2898.781318629425,,,,,,,3,,statistical_baseline_n10,,1,,,base,1543.8874327743106,6.592611230236222,,
6479,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,110627.19543285258,1435.6058108167467,,,,,,,2,,statistical_baseline_n10,,2,,,base,574.5638539052015,14.497652488886729,,
6480,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,112789.92835658467,4796.353872953664,,,,,,,2,,statistical_baseline_n10,,3,,,base,2737.296777637297,1.1679204470540567,,
6481,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,105539.91260975419,2385.3917441959957,,,,,,,4,,statistical_baseline_n10,,4,,,base,4512.718969193185,-8.429849427593842,,
6482,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,104996.54217717874,2255.8364266802605,,,,,,,4,,statistical_baseline_n10,,5,,,base,5056.089401768637,-15.321763294603658,,
6483,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,110028.5780471241,1395.1936994424238,,,,,,,3,,statistical_baseline_n10,,6,,,base,24.05353182327235,15.619584433344757,,
6484,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,112344.85576828117,5204.595529162528,,,,,,,2,,statistical_baseline_n10,,7,,,base,2292.2241893337923,1.004318279189433,,
6485,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,111922.79361998495,4501.016678286474,,,,,,,2,,statistical_baseline_n10,,8,,,base,1870.1620410375763,2.6165236068494258,,
6486,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,108739.92352940148,4391.117809001435,,,,,,,3,,statistical_baseline_n10,,9,,,base,1312.708049545894,3.302685664248366,,
6487,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,109232.3256028712,1271.9252287508843,,,,,,,3,,statistical_baseline_n10,,10,,,base,820.305976076168,14.427084826884185,,
6488,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,119692.43186100443,4633.892386435737,,,,,,,1,,statistical_baseline_n10,,11,,,base,9639.800282057055,-19.167193197678813,,
6489,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,104532.51416512125,3350.6042680656947,,,,,,,4,,statistical_baseline_n10,,12,,,base,5520.117413826127,-7.472516931435257,,
6490,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,112274.58578447626,2590.8368799772215,,,,,,,1,,statistical_baseline_n10,,13,,,base,2221.954205528891,5.41771962056606,,
6491,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,103515.13990065332,3607.0908799443473,,,,,,,4,,statistical_baseline_n10,,14,,,base,6537.491678294056,-11.185221412299656,,
6492,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,110258.30674553067,4166.012370808413,,,,,,,2,,statistical_baseline_n10,,15,,,base,205.67516658329987,4.296344723518623,,
6493,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,115665.36551454107,3409.760518372713,,,,,,,1,,statistical_baseline_n10,,16,,,base,5612.7339355937,-7.629307582018678,,
6494,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,104896.59164850826,3821.4349669014523,,,,,,,4,,statistical_baseline_n10,,17,,,base,5156.039930439118,-4.210848410570422,,
6495,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,114515.60685236032,4977.240427010199,,,,,,,1,,statistical_baseline_n10,,18,,,base,4462.975273412943,-1.6880563270725935,,
6496,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,108763.02126047807,4142.6905779448025,,,,,,,3,,statistical_baseline_n10,,19,,,base,1289.6103184693056,3.8659502360491063,,
6497,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,114021.77709628528,5749.908054256676,,,,,,,1,,statistical_baseline_n10,,20,,,base,3969.145517337907,-1.486914269146115,,
6498,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,107942.99652947817,5741.455335899597,,,,,,,3,,statistical_baseline_n10,,21,,,base,2109.6350494692015,0.29400008404858935,,
6499,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,115354.39711652846,3550.536615397067,,,,,,,1,,statistical_baseline_n10,,22,,,base,5301.765537581086,-5.56667369520063,,
6500,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,104633.31370140098,2523.742059465471,,,,,,,4,,statistical_baseline_n10,,23,,,base,5419.317877546389,-14.349188490654196,,
6501,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,113622.60985654507,3948.1497018344226,,,,,,,1,,statistical_baseline_n10,,24,,,base,3569.978277597693,0.6369926360843693,,
6502,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,106444.27857053453,1698.6225505364573,,,,,,,4,,statistical_baseline_n20,,0,,,base,3608.3530084128433,-9.745828107172587,,
6503,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,104859.51419858515,2498.2395787033415,,,,,,,4,,statistical_baseline_n20,,1,,,base,5193.117380362222,-12.7446994022844,,
6504,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,110844.49683877698,3742.8991175126166,,,,,,,2,,statistical_baseline_n20,,2,,,base,791.865259829603,5.185017609728264,,
6505,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,109414.26816224918,2798.1049972109504,,,,,,,3,,statistical_baseline_n20,,3,,,base,638.3634166981938,8.155684157797413,,
