approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.284815540642035,1.284815540642035,1.284815540642035
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.0558414219326095,1.0558414219326095,1.0558414219326095
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.0469223701120718,1.0469223701120718,1.0469223701120718
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,0.9451853564240629,0.9451853564240629,0.9451853564240629
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,0.9976319349120435,0.9976319349120435,0.9976319349120435
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.156375735757966,1.156375735757966,1.156375735757966
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.1291217535668203,1.1291217535668203,1.1291217535668203
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.5007021257751818,1.5007021257751818,1.5007021257751818
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2938178804014386,1.2938178804014386,1.2938178804014386
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.0920403458547168,1.0920403458547168,1.0920403458547168
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,0.9219261267092833,0.9219261267092833,0.9219261267092833
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,2.0352472451411714,2.0352472451411714,2.0352472451411714
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.3404644126818177,1.3404644126818177,1.3404644126818177
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.6231526903942894,1.6231526903942894,1.6231526903942894
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.637203513215424,1.637203513215424,1.637203513215424
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2171153775103076,1.2171153775103076,1.2171153775103076
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.3922609064390652,1.3922609064390652,1.3922609064390652
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,0.9046555378957473,0.9046555378957473,0.9046555378957473
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,0.9425309524037563,0.9425309524037563,0.9425309524037563
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.4361226290587532,1.4361226290587532,1.4361226290587532
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,0.9192639778938382,0.9192639778938382,0.9192639778938382
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.3498479487223753,1.3498479487223753,1.3498479487223753
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.292680041028312,1.292680041028312,1.292680041028312
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.8067315178169792,1.8067315178169792,1.8067315178169792
statistical_baseline_n5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,0.840668888196125,0.840668888196125,0.840668888196125
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.014158588878923,1.014158588878923,1.014158588878923
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2521345476600065,1.2521345476600065,1.2521345476600065
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.4773585484903153,1.4773585484903153,1.4773585484903153
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2625650302306994,1.2625650302306994,1.2625650302306994
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.1945479882048542,1.1945479882048542,1.1945479882048542
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.4547941731929481,1.4547941731929481,1.4547941731929481
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.3593495953957746,1.3593495953957746,1.3593495953957746
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.127959767434846,1.127959767434846,1.127959767434846
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.069721389721907,1.069721389721907,1.069721389721907
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2419493958583725,1.2419493958583725,1.2419493958583725
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2892419793571357,1.2892419793571357,1.2892419793571357
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.4552512692065958,1.4552512692065958,1.4552512692065958
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.3645011573561454,1.3645011573561454,1.3645011573561454
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2804499349743934,1.2804499349743934,1.2804499349743934
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2845925316389144,1.2845925316389144,1.2845925316389144
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.0799823998711875,1.0799823998711875,1.0799823998711875
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.076831550570981,1.076831550570981,1.076831550570981
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.0717539134949372,1.0717539134949372,1.0717539134949372
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.5922568610568966,1.5922568610568966,1.5922568610568966
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.1603838241097273,1.1603838241097273,1.1603838241097273
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.3861175011647597,1.3861175011647597,1.3861175011647597
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.0898368845902402,1.0898368845902402,1.0898368845902402
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.4191080815025268,1.4191080815025268,1.4191080815025268
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.0921629388486263,1.0921629388486263,1.0921629388486263
statistical_baseline_n10,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.039860060701479,1.039860060701479,1.039860060701479
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,0.9991946502660298,0.9991946502660298,0.9991946502660298
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2353903028059006,1.2353903028059006,1.2353903028059006
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2736356019023,1.2736356019023,1.2736356019023
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.1320315487565835,1.1320315487565835,1.1320315487565835
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2556458288051888,1.2556458288051888,1.2556458288051888
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.3195919025346428,1.3195919025346428,1.3195919025346428
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.388939215160219,1.388939215160219,1.388939215160219
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2154193318815665,1.2154193318815665,1.2154193318815665
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.1990648263243244,1.1990648263243244,1.1990648263243244
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2755412728244453,1.2755412728244453,1.2755412728244453
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2157812433281363,1.2157812433281363,1.2157812433281363
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.352048925432978,1.352048925432978,1.352048925432978
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2877162671899578,1.2877162671899578,1.2877162671899578
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2828809670250725,1.2828809670250725,1.2828809670250725
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.1988087946902923,1.1988087946902923,1.1988087946902923
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2639394591835265,1.2639394591835265,1.2639394591835265
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.1646185751478397,1.1646185751478397,1.1646185751478397
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.3240063685371584,1.3240063685371584,1.3240063685371584
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.310303270369968,1.310303270369968,1.310303270369968
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2390998994270104,1.2390998994270104,1.2390998994270104
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.171472432779247,1.171472432779247,1.171472432779247
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2178438746270894,1.2178438746270894,1.2178438746270894
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.3324611493771754,1.3324611493771754,1.3324611493771754
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.3378547770279732,1.3378547770279732,1.3378547770279732
statistical_baseline_n20,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.1915043741920075,1.1915043741920075,1.1915043741920075
statistical_baseline_n30,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2547114459860613,1.2547114459860613,1.2547114459860613
statistical_baseline_n30,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2939229220048913,1.2939229220048913,1.2939229220048913
statistical_baseline_n30,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2877066059290303,1.2877066059290303,1.2877066059290303
statistical_baseline_n30,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.1689513851935147,1.1689513851935147,1.1689513851935147
statistical_baseline_n30,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.1089531131503392,1.1089531131503392,1.1089531131503392
statistical_baseline_n30,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.3116892272724092,1.3116892272724092,1.3116892272724092
statistical_baseline_n30,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2897757377142491,1.2897757377142491,1.2897757377142491
statistical_baseline_n30,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.1408335849510978,1.1408335849510978,1.1408335849510978
statistical_baseline_n30,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2945042019420991,1.2945042019420991,1.2945042019420991
statistical_baseline_n30,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2608998998496628,1.2608998998496628,1.2608998998496628
statistical_baseline_n30,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2313806783679033,1.2313806783679033,1.2313806783679033
statistical_baseline_n30,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.2662397327336465,1.2662397327336465,1.2662397327336465
statistical_baseline_n30,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.1966095242717336,1.1966095242717336,1.1966095242717336
statistical_baseline_n30,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.3280960525269148,1.3280960525269148,1.3280960525269148
