approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,160940.84875605797,160940.84875605797,160940.84875605797
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,144003.30194118002,144003.30194118002,144003.30194118002
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,143856.21782178793,143856.21782178793,143856.21782178793
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,155113.23955551177,155113.23955551177,155113.23955551177
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,146918.16713839478,146918.16713839478,146918.16713839478
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,159562.79108864802,159562.79108864802,159562.79108864802
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,153960.0864720357,153960.0864720357,153960.0864720357
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,155352.6257044454,155352.6257044454,155352.6257044454
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,148569.76895499456,148569.76895499456,148569.76895499456
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,153767.8170292259,153767.8170292259,153767.8170292259
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,155584.5615272894,155584.5615272894,155584.5615272894
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,149385.10362447094,149385.10362447094,149385.10362447094
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,154731.34132647497,154731.34132647497,154731.34132647497
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,142637.789691781,142637.789691781,142637.789691781
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,154214.37090820487,154214.37090820487,154214.37090820487
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,158676.9990624998,158676.9990624998,158676.9990624998
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,154955.13716650795,154955.13716650795,154955.13716650795
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,155866.07874575385,155866.07874575385,155866.07874575385
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,153577.02897867825,153577.02897867825,153577.02897867825
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,146660.93268668014,146660.93268668014,146660.93268668014
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,156974.24799865173,156974.24799865173,156974.24799865173
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,156015.65182437387,156015.65182437387,156015.65182437387
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,152426.56257536495,152426.56257536495,152426.56257536495
statistical_baseline_n20,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,153340.1292618141,153340.1292618141,153340.1292618141
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,156959.16561057416,156959.16561057416,156959.16561057416
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,159792.9028648162,159792.9028648162,159792.9028648162
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,145296.57749550158,145296.57749550158,145296.57749550158
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,147758.2928216553,147758.2928216553,147758.2928216553
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,151196.7880288543,151196.7880288543,151196.7880288543
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,154475.24743745287,154475.24743745287,154475.24743745287
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,144743.28448429002,144743.28448429002,144743.28448429002
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,143634.44023028816,143634.44023028816,143634.44023028816
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,154773.9772019466,154773.9772019466,154773.9772019466
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,143505.4535491294,143505.4535491294,143505.4535491294
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,152735.84688334356,152735.84688334356,152735.84688334356
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,155892.43826499034,155892.43826499034,155892.43826499034
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,152303.7508501243,152303.7508501243,152303.7508501243
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,149029.99956406964,149029.99956406964,149029.99956406964
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,146733.58516624998,146733.58516624998,146733.58516624998
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,148212.7597730719,148212.7597730719,148212.7597730719
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,159212.69783544383,159212.69783544383,159212.69783544383
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,155096.00670875737,155096.00670875737,155096.00670875737
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,147355.1420934024,147355.1420934024,147355.1420934024
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,147135.52627213864,147135.52627213864,147135.52627213864
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,152967.62252245063,152967.62252245063,152967.62252245063
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,159934.4730106616,159934.4730106616,159934.4730106616
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,143408.8830428069,143408.8830428069,143408.8830428069
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,150694.32841067962,150694.32841067962,150694.32841067962
statistical_baseline_n30,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,152286.60584098863,152286.60584098863,152286.60584098863
statistical_baseline_nALL,double_19,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",gaussian,152904.9014084507,152685.35748321158,152685.35748321158,152685.35748321158
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,127093.39283946557,127093.39283946557,127093.39283946557
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,120984.0468242601,120984.0468242601,120984.0468242601
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,130749.90097048921,130749.90097048921,130749.90097048921
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,114073.973270972,114073.973270972,114073.973270972
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,107748.57931412988,107748.57931412988,107748.57931412988
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,137826.6306339675,137826.6306339675,137826.6306339675
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,131014.49708479064,131014.49708479064,131014.49708479064
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,106837.36453731105,106837.36453731105,106837.36453731105
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,131454.0304667735,131454.0304667735,131454.0304667735
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,98614.08740705097,98614.08740705097,98614.08740705097
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,114849.3846438979,114849.3846438979,114849.3846438979
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,112337.40947387308,112337.40947387308,112337.40947387308
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,109913.21634744045,109913.21634744045,109913.21634744045
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,115073.08122510022,115073.08122510022,115073.08122510022
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,136252.94807168332,136252.94807168332,136252.94807168332
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,136448.46649529913,136448.46649529913,136448.46649529913
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,124420.71844726101,124420.71844726101,124420.71844726101
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,115601.7631812567,115601.7631812567,115601.7631812567
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,103690.95814844946,103690.95814844946,103690.95814844946
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,108922.83086255731,108922.83086255731,108922.83086255731
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,105427.67661384291,105427.67661384291,105427.67661384291
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,115073.08122510022,115073.08122510022,115073.08122510022
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,115073.08122510022,115073.08122510022,115073.08122510022
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,117468.52473711864,117468.52473711864,117468.52473711864
statistical_baseline_n5,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,146446.93463698676,146446.93463698676,146446.93463698676
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,126896.39858183512,126896.39858183512,126896.39858183512
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,114930.17248938259,114930.17248938259,114930.17248938259
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,103879.80576575914,103879.80576575914,103879.80576575914
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,115322.52340238878,115322.52340238878,115322.52340238878
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,127095.47264970915,127095.47264970915,127095.47264970915
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,127452.04094487417,127452.04094487417,127452.04094487417
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,119654.71083292367,119654.71083292367,119654.71083292367
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,124465.00758033319,124465.00758033319,124465.00758033319
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,127013.06329849472,127013.06329849472,127013.06329849472
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,130107.76354506376,130107.76354506376,130107.76354506376
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,122731.5896493787,122731.5896493787,122731.5896493787
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,111593.22640235149,111593.22640235149,111593.22640235149
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,127098.2695152226,127098.2695152226,127098.2695152226
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,118581.39765230645,118581.39765230645,118581.39765230645
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,122708.96709689802,122708.96709689802,122708.96709689802
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,118155.71669015939,118155.71669015939,118155.71669015939
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,117780.32762388718,117780.32762388718,117780.32762388718
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,108881.28853170897,108881.28853170897,108881.28853170897
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,119993.49456756725,119993.49456756725,119993.49456756725
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,117354.46962132923,117354.46962132923,117354.46962132923
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,128243.3017309193,128243.3017309193,128243.3017309193
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,133619.12237447756,133619.12237447756,133619.12237447756
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,115025.04346952998,115025.04346952998,115025.04346952998
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,128402.31263376321,128402.31263376321,128402.31263376321
statistical_baseline_n10,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,111790.02157298994,111790.02157298994,111790.02157298994
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,124048.96167457743,124048.96167457743,124048.96167457743
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,113157.07627364274,113157.07627364274,113157.07627364274
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,116183.182610684,116183.182610684,116183.182610684
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,116606.75973484805,116606.75973484805,116606.75973484805
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,118690.73071653848,118690.73071653848,118690.73071653848
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,114856.74068682037,114856.74068682037,114856.74068682037
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,111982.2798941344,111982.2798941344,111982.2798941344
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,116031.83872226458,116031.83872226458,116031.83872226458
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,114018.73051162853,114018.73051162853,114018.73051162853
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,112988.16427480812,112988.16427480812,112988.16427480812
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,110580.24551059192,110580.24551059192,110580.24551059192
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,116731.5827628286,116731.5827628286,116731.5827628286
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,119199.66147660135,119199.66147660135,119199.66147660135
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,123201.6968866831,123201.6968866831,123201.6968866831
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,120784.96284628924,120784.96284628924,120784.96284628924
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,115744.76808487027,115744.76808487027,115744.76808487027
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,115361.76125127463,115361.76125127463,115361.76125127463
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,123225.44450762864,123225.44450762864,123225.44450762864
