approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
statistical_baseline_n5,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,37.39999956448449,37.39999956448449,37.39999956448449
statistical_baseline_n5,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,104.99996527021149,104.99996527021149,104.99996527021149
statistical_baseline_n5,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,122.59995028562207,122.59995028562207,122.59995028562207
statistical_baseline_n5,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,49.999994412000625,49.999994412000625,49.999994412000625
statistical_baseline_n5,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,23485.54522662131,23485.54522662131,23485.54522662131
statistical_baseline_n5,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,211.99972887609073,211.99972887609073,211.99972887609073
statistical_baseline_n5,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,42.599999584360326,42.599999584360326,42.599999584360326
statistical_baseline_n5,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,24.399999796874884,24.399999796874884,24.399999796874884
statistical_baseline_n5,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,44.19999954689697,44.19999954689697,44.19999954689697
statistical_baseline_n5,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,360.1982997793064,360.1982997793064,360.1982997793064
statistical_baseline_n5,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,55.99999817081606,55.99999817081606,55.99999817081606
statistical_baseline_n5,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,35.799999619259836,35.799999619259836,35.799999619259836
statistical_baseline_n5,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,82.39999205097165,82.39999205097165,82.39999205097165
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,108.79994866213495,108.79994866213495,108.79994866213495
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,72.59999718947985,72.59999718947985,72.59999718947985
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,42.69999967035174,42.69999967035174,42.69999967035174
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,96.29997881438022,96.29997881438022,96.29997881438022
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,34.199999449804096,34.199999449804096,34.199999449804096
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,76.09999242463385,76.09999242463385,76.09999242463385
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,177.19993383184357,177.19993383184357,177.19993383184357
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,67.49999899219127,67.49999899219127,67.49999899219127
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,58.39999795001991,58.39999795001991,58.39999795001991
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,28.599999776336563,28.599999776336563,28.599999776336563
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,76.39999600654167,76.39999600654167,76.39999600654167
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,210.99947502149016,210.99947502149016,210.99947502149016
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,161.29983541608382,161.29983541608382,161.29983541608382
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,51.39999854433148,51.39999854433148,51.39999854433148
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,35.09999972745201,35.09999972745201,35.09999972745201
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,117.79993278364108,117.79993278364108,117.79993278364108
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,75.69999558653129,75.69999558653129,75.69999558653129
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,240.99934300397908,240.99934300397908,240.99934300397908
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,114.29999001999924,114.29999001999924,114.29999001999924
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,53.99999846121604,53.99999846121604,53.99999846121604
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,145.59993802765774,145.59993802765774,145.59993802765774
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,410.1953579677887,410.1953579677887,410.1953579677887
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,70.89999456077221,70.89999456077221,70.89999456077221
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,54.399999094544654,54.399999094544654,54.399999094544654
statistical_baseline_n10,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,112.19997001796888,112.19997001796888,112.19997001796888
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,72.34999795917747,72.34999795917747,72.34999795917747
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,131.59992366464837,131.59992366464837,131.59992366464837
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,215.84963598542416,215.84963598542416,215.84963598542416
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,98.4499945154751,98.4499945154751,98.4499945154751
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,69.94999261990942,69.94999261990942,69.94999261990942
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,121.24997683313825,121.24997683313825,121.24997683313825
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,201.69982359493778,201.69982359493778,201.69982359493778
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,116.19997163601685,116.19997163601685,116.19997163601685
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,169.79995289930994,169.79995289930994,169.79995289930994
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,285.34960918570675,285.34960918570675,285.34960918570675
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,306.1493505875363,306.1493505875363,306.1493505875363
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,36.64999979953779,36.64999979953779,36.64999979953779
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,135.14991028057833,135.14991028057833,135.14991028057833
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,140.8999082376737,140.8999082376737,140.8999082376737
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,51.59999922160369,51.59999922160369,51.59999922160369
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,55.499999369866885,55.499999369866885,55.499999369866885
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,36.149999731020955,36.149999731020955,36.149999731020955
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,35.74999976471361,35.74999976471361,35.74999976471361
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,224.49985380238383,224.49985380238383,224.49985380238383
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,49.39999910133004,49.39999910133004,49.39999910133004
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,2743.3533970687486,2743.3533970687486,2743.3533970687486
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,59.89999902857476,59.89999902857476,59.89999902857476
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,87.24999668956607,87.24999668956607,87.24999668956607
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,107.69997234458032,107.69997234458032,107.69997234458032
statistical_baseline_n20,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,81.29999676218291,81.29999676218291,81.29999676218291
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,101.53332574306893,101.53332574306893,101.53332574306893
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,88.73332368729278,88.73332368729278,88.73332368729278
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,158.29985124801658,158.29985124801658,158.29985124801658
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,61.86666597887798,61.86666597887798,61.86666597887798
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,94.13332492683556,94.13332492683556,94.13332492683556
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,87.93332662947368,87.93332662947368,87.93332662947368
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,208.39988423263244,208.39988423263244,208.39988423263244
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,128.69997367381552,128.69997367381552,128.69997367381552
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,92.03333055620747,92.03333055620747,92.03333055620747
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,129.46663909594798,129.46663909594798,129.46663909594798
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,90.89999660580726,90.89999660580726,90.89999660580726
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,82.19999133598574,82.19999133598574,82.19999133598574
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,206.19980082650778,206.19980082650778,206.19980082650778
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,141.96662350662106,141.96662350662106,141.96662350662106
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,106.06666346934759,106.06666346934759,106.06666346934759
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,73.63333204632933,73.63333204632933,73.63333204632933
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,116.46662715084106,116.46662715084106,116.46662715084106
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,52.93333270840319,52.93333270840319,52.93333270840319
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,161.23328831855122,161.23328831855122,161.23328831855122
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,113.79998609211425,113.79998609211425,113.79998609211425
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,68.46666484653768,68.46666484653768,68.46666484653768
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,71.46666500651617,71.46666500651617,71.46666500651617
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,127.96663655186622,127.96663655186622,127.96663655186622
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,234.79979316859811,234.79979316859811,234.79979316859811
statistical_baseline_n30,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,88.53332417682871,88.53332417682871,88.53332417682871
statistical_baseline_nALL,hard_11,"The average number of employees for venture-backed companies that have raised more than 14 million USD, are not technology companies, and are based in the US.",gaussian,168.4002843216897,168.40026850809096,168.40026850809096,168.40026850809096
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7142857142857143,0.73555001670434,0.8
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7142857142857143,0.73555001670434,0.8
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7142857142857143,0.73555001670434,0.8
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7142857142857143,0.73555001670434,0.8
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7142857142857143,0.73555001670434,0.8
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.8571428571428571,0.8908987181403393,1.0
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7142857142857143,0.73555001670434,0.8
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7142857142857143,0.73555001670434,0.8
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.8571428571428571,0.8908987181403393,1.0
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.2857142857142857,0.26444998329566005,0.2
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.42857142857142855,0.42140719069071303,0.4
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.14285714285714285,0.10910128185966074,0.0
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5714285714285714,0.5785928093092869,0.6
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.42857142857142855,0.42140719069071303,0.4
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7142857142857143,0.73555001670434,0.8
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5714285714285714,0.5785928093092869,0.6
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7142857142857143,0.73555001670434,0.8
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7142857142857143,0.73555001670434,0.8
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.8571428571428571,0.8908987181403393,1.0
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7142857142857143,0.73555001670434,0.8
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.8571428571428571,0.8908987181403393,1.0
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.8571428571428571,0.8908987181403393,1.0
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.2857142857142857,0.26444998329566005,0.2
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7142857142857143,0.73555001670434,0.8
statistical_baseline_n5,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5714285714285714,0.5785928093092869,0.6
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.4166666666666667,0.41189040905815666,0.4
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.75,0.7642144733641716,0.8
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6666666666666666,0.6761955374148125,0.7
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5833333333333334,0.5881095909418432,0.6
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6666666666666666,0.6761955374148125,0.7
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6666666666666666,0.6761955374148125,0.7
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5833333333333334,0.5881095909418432,0.6
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5833333333333334,0.5881095909418432,0.6
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5,0.5,0.5
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6666666666666666,0.6761955374148125,0.7
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.8333333333333334,0.8520365745693936,0.9
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6666666666666666,0.6761955374148125,0.7
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6666666666666666,0.6761955374148125,0.7
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5833333333333334,0.5881095909418432,0.6
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6666666666666666,0.6761955374148125,0.7
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6666666666666666,0.6761955374148125,0.7
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5,0.5,0.5
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.75,0.7642144733641716,0.8
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.8333333333333334,0.8520365745693936,0.9
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6666666666666666,0.6761955374148125,0.7
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5,0.5,0.5
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6666666666666666,0.6761955374148125,0.7
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.4166666666666667,0.41189040905815666,0.4
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.75,0.7642144733641716,0.8
statistical_baseline_n10,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6666666666666666,0.6761955374148125,0.7
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7272727272727273,0.7342602730085873,0.75
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5909090909090909,0.5937121030319383,0.6
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7272727272727273,0.7342602730085873,0.75
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7272727272727273,0.7342602730085873,0.75
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6818181818181818,0.6874159063359757,0.7
